Charles Clay,2.6,30,15,10,24,18,237,13.2,1,12,47,1.2,15.8,75.00%,9.9,,,,0,,,,,18,13.2,237,0.00,0.00,0.00,0.00,8.73,6.00,67.53,11.26,0.40,0.07
Chase Edmonds,0,23,12,2,21,12,105,8.8,1,5,31,1,8.8,57.10%,5,59,304,4,12,37,5.2,25.3,4.9,71,5.8,409,19.27,82.27,4.27,1.07,6.80,5.53,49.67,8.98,0.07,0.33
Chris Carson,7,25,15,15,47,37,266,7.2,2,10,21,2.5,17.7,78.70%,5.7,278,1230,7,75,59,4.4,82,18.5,315,4.7,1496,23.27,99.73,4.29,0.53,7.20,6.07,50.93,8.40,0.33,0.13
Chris Conley,13.6,27,15,13,84,44,737,16.8,5,34,70,2.9,49.1,52.40%,8.8,,,,0,,,,,44,16.8,737,0.73,2.93,4.00,0.00,17.60,11.93,164.93,13.82,1.00,0.20
Chris Hogan,3.6,32,6,0,11,6,53,8.8,0,2,13,1,8.8,54.50%,4.8,,,,0,,,,,6,8.8,53,0.67,5.73,8.60,0.13,18.00,12.20,162.33,13.31,1.07,0.00
Chris Lacy,0,23,6,1,3,1,48,48,0,1,48,0.2,8,33.30%,16,,,,0,,,,,1,48,48,0.53,5.93,11.12,0.00,17.00,10.53,136.40,12.95,0.87,0.07
Chris Manhertz,0,27,14,5,1,1,11,11,0,1,11,0.1,0.8,100.00%,11,,,,0,,,,,1,11,11,0.00,0.00,0.00,0.00,7.33,5.33,51.87,9.73,0.40,0.07
Chris Moore,0,26,13,1,5,3,21,7,0,0,13,0.2,1.6,60.00%,4.2,,,,0,,,,,3,7,21,0.87,7.13,8.23,0.00,18.47,11.27,144.00,12.78,0.73,0.07
Chris Thompson,9.2,29,10,0,55,41,378,9.2,0,16,39,4.1,37.8,74.50%,6.9,34,127,0,6,12,3.7,12.7,3.4,75,6.7,505,24.33,96.80,3.98,0.67,7.07,5.53,45.00,8.13,0.00,0.07
Christian Blake,0,23,8,2,22,11,91,8.3,0,5,13,1.4,11.4,50.00%,4.1,,,,0,,,,,11,8.3,91,0.80,5.27,6.58,0.00,18.60,11.40,160.60,14.09,0.67,0.07
Christian Kirk,0.9,23,12,12,98,61,649,10.6,3,29,69,5.1,54.1,62.20%,6.6,9,87,0,4,28,9.7,7.3,0.8,70,10.5,736,1.27,11.87,9.37,0.00,21.53,12.73,157.27,12.35,0.80,0.13
Clive Walford,2.5,28,7,3,8,4,57,14.3,0,4,19,0.6,8.1,50.00%,7.1,0,4,0,0,4,,0.6,0,4,15.3,61,0.13,0.47,3.50,0.00,6.27,4.40,53.20,12.09,0.40,0.07
Cody Core,0,25,15,0,5,3,28,9.3,0,2,11,0.2,1.9,60.00%,5.6,,,,0,,,,,3,9.3,28,0.73,3.93,5.36,0.07,16.87,11.67,142.27,12.19,1.20,0.13
Cody Hollister,0,26,5,0,2,2,13,6.5,0,0,11,0.4,2.6,100.00%,6.5,,,,0,,,,,2,6.5,13,1.27,13.80,10.89,0.07,21.20,12.67,175.80,13.88,1.20,0.13
Cody Latimer,15.4,27,14,9,39,22,288,13.1,2,18,43,1.6,20.6,56.40%,7.4,,,,0,,,,,22,13.1,288,0.73,3.93,5.36,0.07,16.87,11.67,142.27,12.19,1.20,0.13
Cole Beasley,17.8,30,15,10,106,67,778,11.6,6,37,51,4.5,51.9,63.20%,7.3,,,,0,,,,,67,11.6,778,0.33,4.80,14.40,0.07,19.87,9.93,117.60,11.84,0.27,0.20
Cooper Kupp,13.1,26,15,13,124,87,1062,12.2,9,45,66,5.8,70.8,70.20%,8.6,2,4,0,0,6,2,0.3,0.1,89,12,1066,1.13,7.53,6.65,0.07,19.27,11.53,129.13,11.20,1.00,0.27
Corey Davis,7,24,14,10,64,39,557,14.3,2,29,38,2.8,39.8,60.90%,8.7,,,,0,,,,,39,14.3,557,1.27,13.80,10.89,0.07,21.20,12.67,175.80,13.88,1.20,0.13
Courtland Sutton,9.1,24,15,13,116,68,1060,15.6,6,47,70,4.5,70.7,58.60%,9.1,3,17,0,1,9,5.7,1.1,0.2,71,15.2,1077,0.33,1.73,5.20,0.00,22.47,13.73,188.73,13.74,1.20,0.27
Curtis Samuel,4.1,23,15,14,101,52,614,11.8,6,35,44,3.5,40.9,51.50%,6.1,19,130,1,7,16,6.8,8.7,1.3,71,10.5,744,0.67,5.73,8.60,0.13,18.00,12.20,162.33,13.31,1.07,0.00
D.J. Moore,1.1,22,15,15,135,87,1175,13.5,4,63,52,5.8,78.3,64.40%,8.7,6,40,0,3,13,6.7,2.7,0.4,93,13.1,1215,0.67,5.73,8.60,0.13,18.00,12.20,162.33,13.31,1.07,0.00
D.K. Metcalf,0,22,15,14,88,52,819,15.8,6,33,54,3.5,54.6,59.10%,9.3,2,11,0,0,7,5.5,0.7,0.1,54,15.4,830,0.33,2.80,8.40,0.00,20.33,13.87,170.33,12.28,0.93,0.07
DaeSean Hamilton,18.5,24,15,2,46,23,232,10.1,1,14,28,1.5,15.5,50.00%,5,,,,0,,,,,23,10.1,232,0.33,1.73,5.20,0.00,22.47,13.73,188.73,13.74,1.20,0.27
Dallas Goedert,24.1,24,14,8,77,54,542,10,5,30,28,3.9,38.7,70.10%,7,,,,0,,,,,54,10,542,0.07,0.13,2.00,0.00,8.87,6.47,62.40,9.65,0.40,0.07
Dalton Schultz,0,23,15,0,2,1,6,6,0,0,6,0.1,0.4,50.00%,3,,,,0,,,,,1,6,6,0.00,0.00,0.00,0.00,5.67,3.80,38.87,10.23,0.27,0.07
Dalyn Dawkins,2.4,25,2,0,1,0,0,,0,0,0,0,0,0.00%,0,11,26,0,2,14,2.4,13,5.5,11,2.4,26,18.13,67.20,3.71,0.40,7.20,5.73,34.47,6.01,0.27,0.20
Damien Harris,0,22,2,0,0,0,0,,0,0,0,0,0,0.00%,,4,12,0,0,13,3,6,2,4,3,12,19.93,89.27,4.48,0.60,7.47,5.47,42.33,7.74,0.20,0.13
Damien Williams,18.2,27,10,5,30,26,183,7,2,9,32,2.6,18.3,86.70%,6.1,99,374,3,17,91,3.8,37.4,9.9,125,4.5,557,23.07,84.67,3.67,0.93,7.20,5.47,38.40,7.02,0.13,0.07
Damiere Byrd,2.1,26,10,3,38,25,285,11.4,0,12,58,2.5,28.5,65.80%,7.5,,,,0,,,,,25,11.4,285,1.27,11.87,9.37,0.00,21.53,12.73,157.27,12.35,0.80,0.13
Damion Ratley,0,24,12,3,21,10,136,13.6,0,9,29,0.8,11.3,47.60%,6.5,,,,0,,,,,10,13.6,136,0.47,3.73,8.00,0.00,22.60,13.33,166.27,12.47,0.73,0.27
Daniel Brown,0,27,15,4,7,4,40,10,1,3,20,0.3,2.7,57.10%,5.7,,,,0,,,,,4,10,40,0.00,0.00,0.00,0.00,5.93,4.13,41.87,10.13,0.53,0.00
Danny Amendola,4.1,34,14,9,93,60,662,11,1,36,47,4.3,47.3,64.50%,7.1,,,,0,,,,,60,11,662,0.53,5.93,11.12,0.00,17.00,10.53,136.40,12.95,0.87,0.07
Danny Vitale,0,26,15,4,12,7,97,13.9,0,3,27,0.5,6.5,58.30%,8.1,1,3,0,0,3,3,0.2,0.1,8,12.5,100,22.13,96.27,4.35,0.47,6.53,4.67,36.13,7.74,0.27,0.27
Dante Pettis,0,24,11,4,24,11,109,9.9,2,7,21,1,9.9,45.80%,4.5,,,,0,,,,,11,9.9,109,0.53,1.80,3.38,0.07,19.93,12.53,151.60,12.10,0.80,0.27
Dare Ogunbowale,6.4,25,15,0,46,35,286,8.2,0,14,21,2.3,19.1,76.10%,6.2,10,13,2,3,12,1.3,0.9,0.7,45,6.6,299,20.67,90.87,4.40,0.40,8.07,6.87,58.93,8.58,0.53,0.07
Darius Jennings,0,27,7,0,5,2,17,8.5,0,2,11,0.3,2.4,40.00%,3.4,,,,0,,,,,2,8.5,17,1.27,13.80,10.89,0.07,21.20,12.67,175.80,13.88,1.20,0.13
Darius Slayton,0,22,13,9,75,44,690,15.7,8,31,55,3.4,53.1,58.70%,9.2,,,,0,,,,,44,15.7,690,0.73,3.93,5.36,0.07,16.87,11.67,142.27,12.19,1.20,0.13
Darrell Daniels,0,25,11,0,3,1,4,4,0,1,4,0.1,0.4,33.30%,1.3,,,,0,,,,,1,4,4,0.00,0.00,0.00,0.00,8.73,6.00,67.53,11.26,0.40,0.07
